屬性	guild	鳥種	時段	距離	觀察狀態	數量	堤內/外	結群	備註	樣區編號	調查樣區	樣點編號	座標系統	X	Y	調查者	"調查旅次
編號"	天氣代號	風速代號	"開始時間
（時）"	"開始時間
（分）"	年	月	日
01留鳥	Landbirds	麻雀	A	E	E	1	外			S	雙溪	17	TWD97/TM2	301551	2776673	林文琪	3	B	3	7	9	2013	5	23
02夏候鳥	Landbirds	家燕	B	B	E	2	外			S	雙溪	17	TWD97/TM2	301551	2776673	林文琪	3	B	3	7	9	2013	5	23
01留鳥	Landbirds	大卷尾	B	C	E	1	外			S	雙溪	17	TWD97/TM2	301551	2776673	林文琪	3	B	3	7	9	2013	5	23
01留鳥	Landbirds	八哥	B	F	E	1	外			S	雙溪	17	TWD97/TM2	301551	2776673	林文琪	3	B	3	7	9	2013	5	23
01留鳥	Landbirds	白頭翁	C	C	E	1	外			S	雙溪	17	TWD97/TM2	301551	2776673	林文琪	3	B	3	7	9	2013	5	23
01留鳥	Landbirds	麻雀	C	B	E	2	外			S	雙溪	17	TWD97/TM2	301551	2776673	林文琪	3	B	3	7	9	2013	5	23
01留鳥	Landbirds	大卷尾	C	G	E	1	外			S	雙溪	17	TWD97/TM2	301551	2776673	林文琪	3	B	3	7	9	2013	5	23
01留鳥	Waterbird	小白鷺	C	E	E	1	外			S	雙溪	17	TWD97/TM2	301551	2776673	林文琪	3	B	3	7	9	2013	5	23
01留鳥	Landbirds	八哥	A	D	E	2	外			S	雙溪	18	TWD97/TM2	301474	2776560	林文琪	3	C	2	7	22	2013	5	23
01留鳥	Waterbird	夜鷺	A	B	E	2	外			S	雙溪	18	TWD97/TM2	301474	2776560	林文琪	3	C	2	7	22	2013	5	23
01留鳥	Waterbird	夜鷺	A	D	E	1	外			S	雙溪	18	TWD97/TM2	301474	2776560	林文琪	3	C	2	7	22	2013	5	23
01留鳥	Landbirds	大卷尾	A	C	E	2	外			S	雙溪	18	TWD97/TM2	301474	2776560	林文琪	3	C	2	7	22	2013	5	23
01留鳥	Landbirds	麻雀	A	A	E	2	外			S	雙溪	18	TWD97/TM2	301474	2776560	林文琪	3	C	2	7	22	2013	5	23
01留鳥	Landbirds	綠繡眼	A	D	E	3	外			S	雙溪	18	TWD97/TM2	301474	2776560	林文琪	3	C	2	7	22	2013	5	23
03引進種	Landbirds	野鴿	A	F	E	2	外			S	雙溪	18	TWD97/TM2	301474	2776560	林文琪	3	C	2	7	22	2013	5	23
01留鳥	Landbirds	白頭翁	B	E	E	1	外			S	雙溪	18	TWD97/TM2	301474	2776560	林文琪	3	C	2	7	22	2013	5	23
01留鳥	Waterbird	小白鷺	B	D	E	1	外			S	雙溪	18	TWD97/TM2	301474	2776560	林文琪	3	C	2	7	22	2013	5	23
01留鳥	Landbirds	八哥	C	B	E	1	外			S	雙溪	18	TWD97/TM2	301474	2776560	林文琪	3	C	2	7	22	2013	5	23
01留鳥	Landbirds	八哥	C	B	E	5	外	Y		S	雙溪	18	TWD97/TM2	301474	2776560	林文琪	3	C	2	7	22	2013	5	23
01留鳥	Landbirds	大卷尾	A	B	E	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
01留鳥	Landbirds	白頭翁	A	B	E	4	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
01留鳥	Landbirds	麻雀	A	B	E	8	外	Y		HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
03引進種	Landbirds	黑領椋鳥	A	C	E	2	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
02夏候鳥	Landbirds	家燕	A	D	E	4	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
03引進種	Landbirds	家八哥	A	C	E	2	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
03引進種	Landbirds	野鴿	A	B	E	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
01留鳥	Landbirds	白頭翁	B	A	E	4	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
01留鳥	Waterbird	花嘴鴨	B	G	E	2	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
01留鳥	Waterbird	花嘴鴨	B	F	E	3	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
03引進種	Waterbird	埃及聖?	B	F	E	5	外	Y		HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
01留鳥	Landbirds	黃頭鷺	C	F	E	2	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
01留鳥	Landbirds	黃頭扇尾鶯	C	F	S	2	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
01留鳥	Landbirds	白頭翁	C	C	E	6	外	Y		HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
04過境/冬候鳥	Waterbird	蒼鷺	C	F	E	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
01留鳥	Landbirds	珠頸斑鳩	C	C	E	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
01留鳥	Landbirds	白頭翁	C	E	E	4	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
01留鳥	Landbirds	褐頭鷦鶯	C	E	S	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
01留鳥	Landbirds	喜鵲	C	B	E	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
01留鳥	Landbirds	麻雀	C	D	E	4	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
03引進種	Landbirds	白尾八哥	C	C	E	2	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
01留鳥	Landbirds	灰頭鷦鶯	C	E	S	1	外			HJ	華江	1	TWD97/TM2	299611	2770077	林文琪	3	A	0	8	1	2013	6	6
03引進種	Landbirds	家八哥	A	D	E	2	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
01留鳥	Landbirds	白頭翁	A	A	E	3	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
01留鳥	Landbirds	綠繡眼	A	B	E	2	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
01留鳥	Landbirds	褐頭鷦鶯	A	C	S	1	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
01留鳥	Landbirds	綠繡眼	A	B	E	4	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
02夏候鳥	Landbirds	家燕	A	B	E	2	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
01留鳥	Landbirds	白頭翁	A	C	E	2	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
01留鳥	Waterbird	夜鷺	A	D	E	2	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
03引進種	Landbirds	白尾八哥	A	D	E	2	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
01留鳥	Landbirds	灰頭鷦鶯	A	E	S	1	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
01留鳥	Landbirds	麻雀	A	B	E	2	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
01留鳥	Landbirds	喜鵲	A	D	E	2	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
01留鳥	Landbirds	大卷尾	A	D	E	1	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
01留鳥	Landbirds	珠頸斑鳩	B	D	E	2	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
01留鳥	Landbirds	白頭翁	B	F	E	2	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
01留鳥	Landbirds	珠頸斑鳩	B	C	E	1	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
01留鳥	Landbirds	褐頭鷦鶯	B	B	S	1	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
03引進種	Landbirds	黑領椋鳥	B	C	E	1	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
01留鳥	Landbirds	灰頭鷦鶯	B	E	S	1	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
01留鳥	Landbirds	綠繡眼	C	A	E	4	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
03引進種	Landbirds	家八哥	C	C	E	1	外			HJ	華江	0	TWD97/TM2	299850	2770125	林文琪	3	A	0	8	18	2013	6	6
01留鳥	Landbirds	白頭翁	A	C	S	3	外			D	大漢溪	1	TWD97/TM2	298298.5707	2770119.402	林文琪	3	A	0	5	27	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	A	F	S	1	外			D	大漢溪	1	TWD97/TM2	298298.5707	2770119.402	林文琪	3	A	0	5	27	2013	6	7
03引進種	Landbirds	家八哥	A	E	E	1	外			D	大漢溪	1	TWD97/TM2	298298.5707	2770119.402	林文琪	3	A	0	5	27	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	A	D	S	1	外			D	大漢溪	1	TWD97/TM2	298298.5707	2770119.402	林文琪	3	A	0	5	27	2013	6	7
02夏候鳥	Landbirds	家燕	A	B	E	3	外			D	大漢溪	1	TWD97/TM2	298298.5707	2770119.402	林文琪	3	A	0	5	27	2013	6	7
01留鳥	Landbirds	綠繡眼	A	C	S	2	外			D	大漢溪	1	TWD97/TM2	298298.5707	2770119.402	林文琪	3	A	0	5	27	2013	6	7
03引進種	Landbirds	黑領椋鳥	B	G	E	1	外			D	大漢溪	1	TWD97/TM2	298298.5707	2770119.402	林文琪	3	A	0	5	27	2013	6	7
01留鳥	Landbirds	黃頭鷺	B	H	E	1	外			D	大漢溪	1	TWD97/TM2	298298.5707	2770119.402	林文琪	3	A	0	5	27	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	B	E	S	1	外			D	大漢溪	1	TWD97/TM2	298298.5707	2770119.402	林文琪	3	A	0	5	27	2013	6	7
01留鳥	Landbirds	麻雀	B	C	E	1	外			D	大漢溪	1	TWD97/TM2	298298.5707	2770119.402	林文琪	3	A	0	5	27	2013	6	7
03引進種	Landbirds	黑領椋鳥	B	C	E	2	外			D	大漢溪	1	TWD97/TM2	298298.5707	2770119.402	林文琪	3	A	0	5	27	2013	6	7
01留鳥	Landbirds	白頭翁	C	D	E	2	外			D	大漢溪	1	TWD97/TM2	298298.5707	2770119.402	林文琪	3	A	0	5	27	2013	6	7
01留鳥	Landbirds	褐頭鷦鶯	C	E	S	1	外			D	大漢溪	1	TWD97/TM2	298298.5707	2770119.402	林文琪	3	A	0	5	27	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	A	C	S	1	外			D	大漢溪	2	TWD97/TM2	298051.1997	2770093.536	林文琪	3	A	0	5	43	2013	6	7
02夏候鳥	Landbirds	家燕	A	B	E	1	外			D	大漢溪	2	TWD97/TM2	298051.1997	2770093.536	林文琪	3	A	0	5	43	2013	6	7
01留鳥	Landbirds	喜鵲	A	H	E	1	外			D	大漢溪	2	TWD97/TM2	298051.1997	2770093.536	林文琪	3	A	0	5	43	2013	6	7
03引進種	Landbirds	野鴿	A	H	E	5	外			D	大漢溪	2	TWD97/TM2	298051.1997	2770093.536	林文琪	3	A	0	5	43	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	A	D	S	1	外			D	大漢溪	2	TWD97/TM2	298051.1997	2770093.536	林文琪	3	A	0	5	43	2013	6	7
01留鳥	Landbirds	白頭翁	A	B	E	1	外			D	大漢溪	2	TWD97/TM2	298051.1997	2770093.536	林文琪	3	A	0	5	43	2013	6	7
01留鳥	Waterbird	白腹秧雞	A	D	S	1	外			D	大漢溪	2	TWD97/TM2	298051.1997	2770093.536	林文琪	3	A	0	5	43	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	B	B	S	1	外			D	大漢溪	2	TWD97/TM2	298051.1997	2770093.536	林文琪	3	A	0	5	43	2013	6	7
01留鳥	Landbirds	白頭翁	C	A	E	1	外			D	大漢溪	2	TWD97/TM2	298051.1997	2770093.536	林文琪	3	A	0	5	43	2013	6	7
01留鳥	Landbirds	麻雀	C	F	E	1	外			D	大漢溪	2	TWD97/TM2	298051.1997	2770093.536	林文琪	3	A	0	5	43	2013	6	7
01留鳥	Landbirds	褐頭鷦鶯	C	D	E	1	外			D	大漢溪	2	TWD97/TM2	298051.1997	2770093.536	林文琪	3	A	0	5	43	2013	6	7
03引進種	Landbirds	野鴿	A	B	E	6	外	Y		D	大漢溪	3	TWD97/TM2	297804.4786	2770053.265	林文琪	3	A	0	5	57	2013	6	7
01留鳥	Landbirds	褐頭鷦鶯	A	C	S	1	外			D	大漢溪	3	TWD97/TM2	297804.4786	2770053.265	林文琪	3	A	0	5	57	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	A	D	S	1	外			D	大漢溪	3	TWD97/TM2	297804.4786	2770053.265	林文琪	3	A	0	5	57	2013	6	7
01留鳥	Landbirds	八哥	A	F	E	2	外			D	大漢溪	3	TWD97/TM2	297804.4786	2770053.265	林文琪	3	A	0	5	57	2013	6	7
01留鳥	Landbirds	小雲雀	A	E	S	1	外			D	大漢溪	3	TWD97/TM2	297804.4786	2770053.265	林文琪	3	A	0	5	57	2013	6	7
01留鳥	Landbirds	紅鳩	A	C	E	2	外			D	大漢溪	3	TWD97/TM2	297804.4786	2770053.265	林文琪	3	A	0	5	57	2013	6	7
01留鳥	Landbirds	褐頭鷦鶯	A	E	S	1	外			D	大漢溪	3	TWD97/TM2	297804.4786	2770053.265	林文琪	3	A	0	5	57	2013	6	7
01留鳥	Landbirds	白頭翁	B	B	S	3	外			D	大漢溪	3	TWD97/TM2	297804.4786	2770053.265	林文琪	3	A	0	5	57	2013	6	7
01留鳥	Landbirds	綠繡眼	B	E	S	1	外			D	大漢溪	3	TWD97/TM2	297804.4786	2770053.265	林文琪	3	A	0	5	57	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	B	E	S	1	外			D	大漢溪	3	TWD97/TM2	297804.4786	2770053.265	林文琪	3	A	0	5	57	2013	6	7
02夏候鳥	Landbirds	家燕	B	D	E	1	外			D	大漢溪	3	TWD97/TM2	297804.4786	2770053.265	林文琪	3	A	0	5	57	2013	6	7
01留鳥	Landbirds	白頭翁	C	F	E	3	外			D	大漢溪	3	TWD97/TM2	297804.4786	2770053.265	林文琪	3	A	0	5	57	2013	6	7
01留鳥	Landbirds	八哥	C	F	E	1	外			D	大漢溪	3	TWD97/TM2	297804.4786	2770053.265	林文琪	3	A	0	5	57	2013	6	7
01留鳥	Landbirds	黃頭鷺	A	F	E	8	外	Y		D	大漢溪	4	TWD97/TM2	297560.9299	2769998.059	林文琪	3	A	0	6	14	2013	6	7
03引進種	Landbirds	黑領椋鳥	A	B	E	1	外			D	大漢溪	4	TWD97/TM2	297560.9299	2769998.059	林文琪	3	A	0	6	14	2013	6	7
01留鳥	Landbirds	麻雀	A	B	E	1	外			D	大漢溪	4	TWD97/TM2	297560.9299	2769998.059	林文琪	3	A	0	6	14	2013	6	7
01留鳥	Landbirds	黃頭鷺	A	E	E	8	外	Y		D	大漢溪	4	TWD97/TM2	297560.9299	2769998.059	林文琪	3	A	0	6	14	2013	6	7
01留鳥	Landbirds	麻雀	A	E	E	4	外			D	大漢溪	4	TWD97/TM2	297560.9299	2769998.059	林文琪	3	A	0	6	14	2013	6	7
01留鳥	Landbirds	褐頭鷦鶯	A	C	S	1	外			D	大漢溪	4	TWD97/TM2	297560.9299	2769998.059	林文琪	3	A	0	6	14	2013	6	7
01留鳥	Landbirds	白頭翁	A	D	E	2	外			D	大漢溪	4	TWD97/TM2	297560.9299	2769998.059	林文琪	3	A	0	6	14	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	B	B	S	1	外			D	大漢溪	4	TWD97/TM2	297560.9299	2769998.059	林文琪	3	A	0	6	14	2013	6	7
01留鳥	Landbirds	綠繡眼	B	E	S	1	外			D	大漢溪	4	TWD97/TM2	297560.9299	2769998.059	林文琪	3	A	0	6	14	2013	6	7
01留鳥	Landbirds	白頭翁	B	E	E	1	外			D	大漢溪	4	TWD97/TM2	297560.9299	2769998.059	林文琪	3	A	0	6	14	2013	6	7
01留鳥	Landbirds	八哥	B	D	E	1	外			D	大漢溪	4	TWD97/TM2	297560.9299	2769998.059	林文琪	3	A	0	6	14	2013	6	7
01留鳥	Landbirds	白頭翁	B	C	E	2	外			D	大漢溪	4	TWD97/TM2	297560.9299	2769998.059	林文琪	3	A	0	6	14	2013	6	7
02夏候鳥	Landbirds	家燕	C	C	E	1	外			D	大漢溪	4	TWD97/TM2	297560.9299	2769998.059	林文琪	3	A	0	6	14	2013	6	7
03引進種	Landbirds	野鴿	C	G	E	4	外			D	大漢溪	4	TWD97/TM2	297560.9299	2769998.059	林文琪	3	A	0	6	14	2013	6	7
01留鳥	Landbirds	綠繡眼	C	D	S	2	外			D	大漢溪	4	TWD97/TM2	297560.9299	2769998.059	林文琪	3	A	0	6	14	2013	6	7
01留鳥	Landbirds	褐頭鷦鶯	C	A	S	1	外			D	大漢溪	4	TWD97/TM2	297560.9299	2769998.059	林文琪	3	A	0	6	14	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	A	C	S	1	外			D	大漢溪	5	TWD97/TM2	297322.1736	2769925.929	林文琪	3	A	0	6	29	2013	6	7
01留鳥	Landbirds	白頭翁	A	C	S	1	外			D	大漢溪	5	TWD97/TM2	297322.1736	2769925.929	林文琪	3	A	0	6	29	2013	6	7
02夏候鳥	Landbirds	家燕	A	D	E	5	外	Y		D	大漢溪	5	TWD97/TM2	297322.1736	2769925.929	林文琪	3	A	0	6	29	2013	6	7
01留鳥	Landbirds	褐頭鷦鶯	A	C	S	1	外			D	大漢溪	5	TWD97/TM2	297322.1736	2769925.929	林文琪	3	A	0	6	29	2013	6	7
01留鳥	Waterbird	白腹秧雞	A	C	S	1	外			D	大漢溪	5	TWD97/TM2	297322.1736	2769925.929	林文琪	3	A	0	6	29	2013	6	7
01留鳥	Landbirds	八哥	B	F	E	2	外			D	大漢溪	5	TWD97/TM2	297322.1736	2769925.929	林文琪	3	A	0	6	29	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	B	B	S	1	外			D	大漢溪	5	TWD97/TM2	297322.1736	2769925.929	林文琪	3	A	0	6	29	2013	6	7
01留鳥	Landbirds	粉紅鸚嘴	B	B	E	5	外	Y		D	大漢溪	5	TWD97/TM2	297322.1736	2769925.929	林文琪	3	A	0	6	29	2013	6	7
01留鳥	Landbirds	白頭翁	C	D	E	2	外			D	大漢溪	5	TWD97/TM2	297322.1736	2769925.929	林文琪	3	A	0	6	29	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	C	F	S	1	外			D	大漢溪	5	TWD97/TM2	297322.1736	2769925.929	林文琪	3	A	0	6	29	2013	6	7
01留鳥	Landbirds	褐頭鷦鶯	C	A	E	2	外			D	大漢溪	5	TWD97/TM2	297322.1736	2769925.929	林文琪	3	A	0	6	29	2013	6	7
01留鳥	Landbirds	白頭翁	A	C	E	2	外			D	大漢溪	6	TWD97/TM2	297093.5611	2769825.294	林文琪	3	A	0	6	43	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	A	D	S	1	外			D	大漢溪	6	TWD97/TM2	297093.5611	2769825.294	林文琪	3	A	0	6	43	2013	6	7
01留鳥	Landbirds	白頭翁	A	B	E	1	外			D	大漢溪	6	TWD97/TM2	297093.5611	2769825.294	林文琪	3	A	0	6	43	2013	6	7
01留鳥	Waterbird	白腹秧雞	A	D	S	1	外			D	大漢溪	6	TWD97/TM2	297093.5611	2769825.294	林文琪	3	A	0	6	43	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	A	B	S	1	外			D	大漢溪	6	TWD97/TM2	297093.5611	2769825.294	林文琪	3	A	0	6	43	2013	6	7
01留鳥	Landbirds	褐頭鷦鶯	A	B	S	1	外			D	大漢溪	6	TWD97/TM2	297093.5611	2769825.294	林文琪	3	A	0	6	43	2013	6	7
01留鳥	Landbirds	八哥	A	F	E	2	外			D	大漢溪	6	TWD97/TM2	297093.5611	2769825.294	林文琪	3	A	0	6	43	2013	6	7
02夏候鳥	Landbirds	家燕	B	D	E	3	外			D	大漢溪	6	TWD97/TM2	297093.5611	2769825.294	林文琪	3	A	0	6	43	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	B	D	S	1	外			D	大漢溪	6	TWD97/TM2	297093.5611	2769825.294	林文琪	3	A	0	6	43	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	B	C	S	1	外			D	大漢溪	6	TWD97/TM2	297093.5611	2769825.294	林文琪	3	A	0	6	43	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	A	C	S	1	外			D	大漢溪	7	TWD97/TM2	296864.314	2769725.578	林文琪	3	A	0	7	8	2013	6	7
03引進種	Landbirds	野鴿	A	C	E	30	外	Y		D	大漢溪	7	TWD97/TM2	296864.314	2769725.578	林文琪	3	A	0	7	8	2013	6	7
01留鳥	Landbirds	麻雀	A	D	E	6	外	Y		D	大漢溪	7	TWD97/TM2	296864.314	2769725.578	林文琪	3	A	0	7	8	2013	6	7
01留鳥	Landbirds	白頭翁	A	D	E	1	外			D	大漢溪	7	TWD97/TM2	296864.314	2769725.578	林文琪	3	A	0	7	8	2013	6	7
02夏候鳥	Landbirds	家燕	A	E	E	8	外	Y		D	大漢溪	7	TWD97/TM2	296864.314	2769725.578	林文琪	3	A	0	7	8	2013	6	7
03引進種	Landbirds	白尾八哥	A	F	E	2	外			D	大漢溪	7	TWD97/TM2	296864.314	2769725.578	林文琪	3	A	0	7	8	2013	6	7
01留鳥	Landbirds	洋燕	B	B	E	5	外			D	大漢溪	7	TWD97/TM2	296864.314	2769725.578	林文琪	3	A	0	7	8	2013	6	7
01留鳥	Landbirds	黃頭鷺	B	E	E	6	外	Y		D	大漢溪	7	TWD97/TM2	296864.314	2769725.578	林文琪	3	A	0	7	8	2013	6	7
01留鳥	Landbirds	白頭翁	B	C	E	2	外			D	大漢溪	7	TWD97/TM2	296864.314	2769725.578	林文琪	3	A	0	7	8	2013	6	7
01留鳥	Landbirds	褐頭鷦鶯	C	C	S	1	外			D	大漢溪	7	TWD97/TM2	296864.314	2769725.578	林文琪	3	A	0	7	8	2013	6	7
01留鳥	Landbirds	褐頭鷦鶯	C	E	S	1	外			D	大漢溪	7	TWD97/TM2	296864.314	2769725.578	林文琪	3	A	0	7	8	2013	6	7
01留鳥	Waterbird	花嘴鴨	A	E	E	2	外			D	大漢溪	8	TWD97/TM2	296639.0136	2769618.007	林文琪	3	A	0	7	24	2013	6	7
01留鳥	Landbirds	褐頭鷦鶯	A	D	E	1	外			D	大漢溪	8	TWD97/TM2	296639.0136	2769618.007	林文琪	3	A	0	7	24	2013	6	7
01留鳥	Waterbird	紅冠水雞	A	D	E	2	外			D	大漢溪	8	TWD97/TM2	296639.0136	2769618.007	林文琪	3	A	0	7	24	2013	6	7
01留鳥	Waterbird	花嘴鴨	A	F	E	2	外			D	大漢溪	8	TWD97/TM2	296639.0136	2769618.007	林文琪	3	A	0	7	24	2013	6	7
01留鳥	Waterbird	紅冠水雞	A	D	E	1	外			D	大漢溪	8	TWD97/TM2	296639.0136	2769618.007	林文琪	3	A	0	7	24	2013	6	7
01留鳥	Landbirds	褐頭鷦鶯	A	D	E	1	外			D	大漢溪	8	TWD97/TM2	296639.0136	2769618.007	林文琪	3	A	0	7	24	2013	6	7
02夏候鳥	Landbirds	家燕	A	D	E	2	外			D	大漢溪	8	TWD97/TM2	296639.0136	2769618.007	林文琪	3	A	0	7	24	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	A	D	S	1	外			D	大漢溪	8	TWD97/TM2	296639.0136	2769618.007	林文琪	3	A	0	7	24	2013	6	7
02夏候鳥	Landbirds	家燕	B	E	E	22	外	Y		D	大漢溪	8	TWD97/TM2	296639.0136	2769618.007	林文琪	3	A	0	7	24	2013	6	7
01留鳥	Landbirds	麻雀	B	E	E	1	外			D	大漢溪	8	TWD97/TM2	296639.0136	2769618.007	林文琪	3	A	0	7	24	2013	6	7
01留鳥	Landbirds	珠頸斑鳩	C	D	E	1	外			D	大漢溪	8	TWD97/TM2	296639.0136	2769618.007	林文琪	3	A	0	7	24	2013	6	7
01留鳥	Landbirds	白頭翁	C	B	E	3	外			D	大漢溪	8	TWD97/TM2	296639.0136	2769618.007	林文琪	3	A	0	7	24	2013	6	7
01留鳥	Landbirds	灰頭鷦鶯	C	D	S	1	外			D	大漢溪	8	TWD97/TM2	296639.0136	2769618.007	林文琪	3	A	0	7	24	2013	6	7
01留鳥	Landbirds	白頭翁	C	D	E	1	外			D	大漢溪	8	TWD97/TM2	296639.0136	2769618.007	林文琪	3	A	0	7	24	2013	6	7
01留鳥	Landbirds	褐頭鷦鶯	C	B	E	1	外			D	大漢溪	8	TWD97/TM2	296639.0136	2769618.007	林文琪	3	A	0	7	24	2013	6	7
01留鳥	Landbirds	喜鵲	A	C	E	1	外			D	大漢溪	9	TWD97/TM2	296421.5815	2769494.67	林文琪	3	A	0	7	42	2013	6	7
01留鳥	Landbirds	喜鵲	A	D	E	9	外	Y		D	大漢溪	9	TWD97/TM2	296421.5815	2769494.67	林文琪	3	A	0	7	42	2013	6	7
01留鳥	Landbirds	白頭翁	A	C	E	1	外			D	大漢溪	9	TWD97/TM2	296421.5815	2769494.67	林文琪	3	A	0	7	42	2013	6	7
01留鳥	Landbirds	白頭翁	A	A	E	3	外			D	大漢溪	9	TWD97/TM2	296421.5815	2769494.67	林文琪	3	A	0	7	42	2013	6	7
01留鳥	Landbirds	大卷尾	A	D	E	1	外			D	大漢溪	9	TWD97/TM2	296421.5815	2769494.67	林文琪	3	A	0	7	42	2013	6	7
01留鳥	Landbirds	紅鳩	A	D	E	2	外			D	大漢溪	9	TWD97/TM2	296421.5815	2769494.67	林文琪	3	A	0	7	42	2013	6	7
01留鳥	Landbirds	白頭翁	A	B	E	1	外			D	大漢溪	9	TWD97/TM2	296421.5815	2769494.67	林文琪	3	A	0	7	42	2013	6	7
01留鳥	Landbirds	白頭翁	B	C	E	4	外			D	大漢溪	9	TWD97/TM2	296421.5815	2769494.67	林文琪	3	A	0	7	42	2013	6	7
01留鳥	Landbirds	斑文鳥	B	F	E	4	外			D	大漢溪	9	TWD97/TM2	296421.5815	2769494.67	林文琪	3	A	0	7	42	2013	6	7
01留鳥	Landbirds	褐頭鷦鶯	B	F	S	1	外			D	大漢溪	9	TWD97/TM2	296421.5815	2769494.67	林文琪	3	A	0	7	42	2013	6	7
